genres,movie_title,movie_id,movie_imdb_link
"Drama, Sport",Iqbal,tt0453729,https://www.imdb.com/title/tt0453729/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Operation Fryday,tt2599878,https://www.imdb.com/title/tt2599878/?ref_=fn_tt_tt_1
Crime,Dil Hai Gray,tt15716566,https://www.imdb.com/title/tt15716566/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",Kahin Pyaar Na Ho Jaaye,tt0268401,https://www.imdb.com/title/tt0268401/?ref_=fn_tt_tt_1
Thriller,Aankhen 2,tt5785132,https://www.imdb.com/title/tt5785132/?ref_=fn_tt_tt_1
"Action, Adventure, Comedy",Journey Bombay to Goa: Laughter Unlimited,tt1083988,https://www.imdb.com/title/tt1083988/?ref_=fn_tt_tt_1
"Drama, Fantasy, Musical",Lekin...,tt0100002,https://www.imdb.com/title/tt0100002/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",The Hero: Love Story of a Spy,tt0347167,https://www.imdb.com/title/tt0347167/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",The Zoya Factor,tt8304386,https://www.imdb.com/title/tt8304386/?ref_=fn_tt_tt_1
"Horror, Mystery, Romance",Kucch To Hai,tt0348662,https://www.imdb.com/title/tt0348662/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Ungli,tt2392447,https://www.imdb.com/title/tt2392447/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Parinda,tt0102636,https://www.imdb.com/title/tt0102636/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Saajan,tt0102825,https://www.imdb.com/title/tt0102825/?ref_=fn_tt_tt_1
"Action, Drama",Prassthanam,tt8706884,https://www.imdb.com/title/tt8706884/?ref_=fn_tt_tt_1
Thriller,Berlin,tt22480126,https://www.imdb.com/title/tt22480126/?ref_=fn_tt_tt_1
Drama,Bhonsle,tt8476998,https://www.imdb.com/title/tt8476998/?ref_=fn_tt_tt_1
"Comedy, Drama",Chashme Baddoor,tt2229848,https://www.imdb.com/title/tt2229848/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Pukar,tt0218533,https://www.imdb.com/title/tt0218533/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",All Is Well,tt3547616,https://www.imdb.com/title/tt3547616/?ref_=fn_tt_tt_1
Comedy,Gandhi Talks,tt8205190,https://www.imdb.com/title/tt8205190/?ref_=fn_tt_tt_1
"Comedy, Crime, Drama",Do Ankhen Barah Haath,tt0050322,https://www.imdb.com/title/tt0050322/?ref_=fn_tt_tt_1
Drama,Ittu Si Baat,tt20421014,https://www.imdb.com/title/tt20421014/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Lamhe,tt0102258,https://www.imdb.com/title/tt0102258/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Qayamat Se Qayamat Tak,tt0095936,https://www.imdb.com/title/tt0095936/?ref_=fn_tt_tt_1
"Comedy, Romance",Bunty Aur Babli 2,tt10569922,https://www.imdb.com/title/tt10569922/?ref_=fn_tt_tt_1
"Drama, Romance",Ahsaas,tt0078739,https://www.imdb.com/title/tt0078739/?ref_=fn_tt_tt_1
"Crime, Drama, Romance",Harami,tt9108892,https://www.imdb.com/title/tt9108892/?ref_=fn_tt_tt_1
"Drama, Mystery, Romance",Kudrat,tt0154749,https://www.imdb.com/title/tt0154749/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Kisna: The Warrior Poet,tt0396690,https://www.imdb.com/title/tt0396690/?ref_=fn_tt_tt_1
Drama,Jal,tt2708550,https://www.imdb.com/title/tt2708550/?ref_=fn_tt_tt_1
"Drama, Family",Ek Gulelbaaz the Catapult,tt10263986,https://www.imdb.com/title/tt10263986/?ref_=fn_tt_tt_1
"Action, Romance",Jail Yatra,tt0390139,https://www.imdb.com/title/tt0390139/?ref_=fn_tt_tt_1
"Comedy, Drama",Fraud Saiyyan,tt5013008,https://www.imdb.com/title/tt5013008/?ref_=fn_tt_tt_1
"Mystery, Thriller",Barot House,tt10671436,https://www.imdb.com/title/tt10671436/?ref_=fn_tt_tt_1
"Action, Crime, Drama",The Attacks of 26/11,tt2635622,https://www.imdb.com/title/tt2635622/?ref_=fn_tt_tt_1
"Action, Comedy, Romance",Son of Sardaar,tt2178508,https://www.imdb.com/title/tt2178508/?ref_=fn_tt_tt_1
"Action, Romance",Rocky,tt0215132,https://www.imdb.com/title/tt0215132/?ref_=fn_tt_tt_1
Thriller,Mere Aagosh Mein,tt2663796,https://www.imdb.com/title/tt2663796/?ref_=fn_tt_tt_1
"Action, Drama",Narasimha,tt0102513,https://www.imdb.com/title/tt0102513/?ref_=fn_tt_tt_1
"Action, Thriller",The Burning Train,tt0158534,https://www.imdb.com/title/tt0158534/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Dostana,tt0080653,https://www.imdb.com/title/tt0080653/?ref_=fn_tt_tt_1
"Drama, Family",Bemisal,tt0083636,https://www.imdb.com/title/tt0083636/?ref_=fn_tt_tt_1
Animation,Chhota Bheem Himalayan Adventure,tt5212160,https://www.imdb.com/title/tt5212160/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Vijay,tt0096390,https://www.imdb.com/title/tt0096390/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Ghazab,tt0359325,https://www.imdb.com/title/tt0359325/?ref_=fn_tt_tt_1
"Drama, Romance",Free Entry,tt1027813,https://www.imdb.com/title/tt1027813/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Commando,tt0363525,https://www.imdb.com/title/tt0363525/?ref_=fn_tt_tt_1
"Action, Drama, Thriller",Jaal,tt0239495,https://www.imdb.com/title/tt0239495/?ref_=fn_tt_tt_1
"Adventure, Horror, Romance",Shaapit: The Cursed,tt1600439,https://www.imdb.com/title/tt1600439/?ref_=fn_tt_tt_1
"Action, Comedy, Fantasy",Hello Brother,tt0233856,https://www.imdb.com/title/tt0233856/?ref_=fn_tt_tt_1
"Action, Drama",Ghatak: Lethal,tt0116407,https://www.imdb.com/title/tt0116407/?ref_=fn_tt_tt_1
"Comedy, Drama",Ramprasad Ki Tehrvi,tt10196464,https://www.imdb.com/title/tt10196464/?ref_=fn_tt_tt_1
Mystery,Backfire,tt22245482,https://www.imdb.com/title/tt22245482/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",Main Prem Ki Diwani Hoon,tt0265148,https://www.imdb.com/title/tt0265148/?ref_=fn_tt_tt_1
"Comedy, Drama",Naseeb Apna Apna,tt0260222,https://www.imdb.com/title/tt0260222/?ref_=fn_tt_tt_1
"Drama, Family",Parivaar,tt0359808,https://www.imdb.com/title/tt0359808/?ref_=fn_tt_tt_1
"Comedy, Drama",Tu Hai Mera Sunday,tt4990516,https://www.imdb.com/title/tt4990516/?ref_=fn_tt_tt_1
"Action, Thriller",Rakshak,tt0135621,https://www.imdb.com/title/tt0135621/?ref_=fn_tt_tt_1
"Drama, Musical",#Homecoming,tt14767926,https://www.imdb.com/title/tt14767926/?ref_=fn_tt_tt_1
"Action, Thriller",Farz,tt0272607,https://www.imdb.com/title/tt0272607/?ref_=fn_tt_tt_1
Drama,Chalk N Duster,tt4600778,https://www.imdb.com/title/tt4600778/?ref_=fn_tt_tt_1
"Drama, Romance",U Me Aur Hum,tt1039995,https://www.imdb.com/title/tt1039995/?ref_=fn_tt_tt_1
"Action, Comedy, Romance","Tom, Dick, and Harry",tt0476888,https://www.imdb.com/title/tt0476888/?ref_=fn_tt_tt_1
Drama,Tryst with Destiny,tt9367742,https://www.imdb.com/title/tt9367742/?ref_=fn_tt_tt_1
"Comedy, Drama",Mukti Bhawan,tt5997928,https://www.imdb.com/title/tt5997928/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",Hero No. 1,tt0119285,https://www.imdb.com/title/tt0119285/?ref_=fn_tt_tt_1
"Action, Comedy, Musical",Ajab Prem Ki Ghazab Kahani,tt1252596,https://www.imdb.com/title/tt1252596/?ref_=fn_tt_tt_1
"Drama, Romance",Dhadkan,tt0255111,https://www.imdb.com/title/tt0255111/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",I Love You,tt27930156,https://www.imdb.com/title/tt27930156/?ref_=fn_tt_tt_1
"Crime, Drama, Mystery",The Stoneman Murders,tt1183946,https://www.imdb.com/title/tt1183946/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Lomad,tt9325680,https://www.imdb.com/title/tt9325680/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Awaara,tt0043306,https://www.imdb.com/title/tt0043306/?ref_=fn_tt_tt_1
"Action, Drama, History",Bhuj: The Pride of India,tt10062556,https://www.imdb.com/title/tt10062556/?ref_=fn_tt_tt_1
"Drama, Family",Tribhanga,tt11102314,https://www.imdb.com/title/tt11102314/?ref_=fn_tt_tt_1
Drama,Kuch Pal Pyar Ke,tt8491220,https://www.imdb.com/title/tt8491220/?ref_=fn_tt_tt_1
Drama,Dor,tt0824316,https://www.imdb.com/title/tt0824316/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Hero,tt0123102,https://www.imdb.com/title/tt0123102/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Aaj Ka Arjun,tt0098976,https://www.imdb.com/title/tt0098976/?ref_=fn_tt_tt_1
"Comedy, Drama",Do Knot Disturb,tt1343362,https://www.imdb.com/title/tt1343362/?ref_=fn_tt_tt_1
"Horror, Thriller",Lupt,tt8698956,https://www.imdb.com/title/tt8698956/?ref_=fn_tt_tt_1
"Drama, Fantasy, Sci-Fi",Cargo,tt8992946,https://www.imdb.com/title/tt8992946/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Shiva,tt0248428,https://www.imdb.com/title/tt0248428/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Cheeni Kum,tt0976026,https://www.imdb.com/title/tt0976026/?ref_=fn_tt_tt_1
"Animation, Adventure, Fantasy",Chhota Bheem and the Curse of Damyaan,tt2798620,https://www.imdb.com/title/tt2798620/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Veer,tt1185412,https://www.imdb.com/title/tt1185412/?ref_=fn_tt_tt_1
"Crime, Drama",Damini,tt0106655,https://www.imdb.com/title/tt0106655/?ref_=fn_tt_tt_1
 ,Khichdi 2,tt26744890,https://www.imdb.com/title/tt26744890/?ref_=fn_tt_tt_1
"Action, Drama, Sci-Fi",The Huntress,tt4333128,https://www.imdb.com/title/tt4333128/?ref_=fn_tt_tt_1
"Drama, Romance",Rang,tt0193449,https://www.imdb.com/title/tt0193449/?ref_=fn_tt_tt_1
"Action, Adventure",Jungle Ki Hasina,tt3429798,https://www.imdb.com/title/tt3429798/?ref_=fn_tt_tt_1
"Comedy, Thriller",Sandwich,tt0430202,https://www.imdb.com/title/tt0430202/?ref_=fn_tt_tt_1
"Action, Drama",Khud-Daar,tt0084199,https://www.imdb.com/title/tt0084199/?ref_=fn_tt_tt_1
"Action, Comedy, Mystery",Sunday,tt1039989,https://www.imdb.com/title/tt1039989/?ref_=fn_tt_tt_1
"Comedy, Drama",F.A.L.T.U,tt1667076,https://www.imdb.com/title/tt1667076/?ref_=fn_tt_tt_1
"Horror, Mystery, Thriller",The Y,tt11565160,https://www.imdb.com/title/tt11565160/?ref_=fn_tt_tt_1
"Adventure, Drama, Fantasy",Swayambhu,tt27918452,https://www.imdb.com/title/tt27918452/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Aunty No. 1,tt0118654,https://www.imdb.com/title/tt0118654/?ref_=fn_tt_tt_1
"Drama, Thriller",Shabd,tt0409527,https://www.imdb.com/title/tt0409527/?ref_=fn_tt_tt_1
"Drama, Romance",Do Raaste,tt0064241,https://www.imdb.com/title/tt0064241/?ref_=fn_tt_tt_1
"Action, Adventure, Comedy",Mela,tt0232079,https://www.imdb.com/title/tt0232079/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Lingaa,tt4020624,https://www.imdb.com/title/tt4020624/?ref_=fn_tt_tt_1
"Romance, Musical, Drama",Yeh Vaada Raha,tt0397742,https://www.imdb.com/title/tt0397742/?ref_=fn_tt_tt_1
"Drama, History, Thriller",Firaaq,tt1263679,https://www.imdb.com/title/tt1263679/?ref_=fn_tt_tt_1
Drama,Ek Rishtaa: The Bond of Love,tt0284083,https://www.imdb.com/title/tt0284083/?ref_=fn_tt_tt_1
Drama,15 Park Avenue,tt0449159,https://www.imdb.com/title/tt0449159/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Balika Badhu,tt0237022,https://www.imdb.com/title/tt0237022/?ref_=fn_tt_tt_1
Drama,Angoor,tt1027800,https://www.imdb.com/title/tt1027800/?ref_=fn_tt_tt_1
Drama,Baap Beti,tt0267289,https://www.imdb.com/title/tt0267289/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Gardish,tt0106986,https://www.imdb.com/title/tt0106986/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Kill Dil,tt3380264,https://www.imdb.com/title/tt3380264/?ref_=fn_tt_tt_1
"Musical, Drama, Romance",Aashiqui,tt0149573,https://www.imdb.com/title/tt0149573/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Tridev,tt0100816,https://www.imdb.com/title/tt0100816/?ref_=fn_tt_tt_1
Crime,Junko,tt7972000,https://www.imdb.com/title/tt7972000/?ref_=fn_tt_tt_1
"Action, Thriller, Crime",Baazi,tt0121989,https://www.imdb.com/title/tt0121989/?ref_=fn_tt_tt_1
"Drama, Thriller",Ankur Arora Murder Case,tt2912578,https://www.imdb.com/title/tt2912578/?ref_=fn_tt_tt_1
"Drama, Mystery, Thriller",Benaam,tt0071205,https://www.imdb.com/title/tt0071205/?ref_=fn_tt_tt_1
"Drama, Family, Musical",Parichay,tt0216067,https://www.imdb.com/title/tt0216067/?ref_=fn_tt_tt_1
"Action, Thriller",Kartoos,tt0220594,https://www.imdb.com/title/tt0220594/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Imtihaan,tt0121395,https://www.imdb.com/title/tt0121395/?ref_=fn_tt_tt_1
"Comedy, Drama, War",Chintu Ka Birthday,tt8472964,https://www.imdb.com/title/tt8472964/?ref_=fn_tt_tt_1
"Horror, Thriller",Amavas,tt8396186,https://www.imdb.com/title/tt8396186/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Bhindi Baazaar,tt1667823,https://www.imdb.com/title/tt1667823/?ref_=fn_tt_tt_1
Drama,Ankur,tt0071145,https://www.imdb.com/title/tt0071145/?ref_=fn_tt_tt_1
"Action, Musical, Romance",Karz,tt0214841,https://www.imdb.com/title/tt0214841/?ref_=fn_tt_tt_1
"Action, Comedy, Romance",Mr. Natwarlal,tt0079584,https://www.imdb.com/title/tt0079584/?ref_=fn_tt_tt_1
Comedy,Rangeela Raja,tt6689882,https://www.imdb.com/title/tt6689882/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Teri Meherbaniyan,tt0350195,https://www.imdb.com/title/tt0350195/?ref_=fn_tt_tt_1
"Adventure, Drama",Hum Se Badkar Kaun,tt0378069,https://www.imdb.com/title/tt0378069/?ref_=fn_tt_tt_1
"Comedy, Drama",Eeb Allay Ooo!,tt9343754,https://www.imdb.com/title/tt9343754/?ref_=fn_tt_tt_1
"Action, Comedy, Romance",Haseena Maan Jaayegi,tt0267548,https://www.imdb.com/title/tt0267548/?ref_=fn_tt_tt_1
"Drama, Mystery, Thriller",404: Error Not Found,tt1883121,https://www.imdb.com/title/tt1883121/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",DJ Tillu,tt13245502,https://www.imdb.com/title/tt13245502/?ref_=fn_tt_tt_1
"Action, Thriller",Genius,tt7722258,https://www.imdb.com/title/tt7722258/?ref_=fn_tt_tt_1
Comedy,Suraj Pe Mangal Bhari,tt10731264,https://www.imdb.com/title/tt10731264/?ref_=fn_tt_tt_1
"Biography, Drama",Adi Shankaracharya,tt0085138,https://www.imdb.com/title/tt0085138/?ref_=fn_tt_tt_1
Horror,The Final Exit,tt7340684,https://www.imdb.com/title/tt7340684/?ref_=fn_tt_tt_1
"Horror, Thriller",Dec-24,tt21627952,https://www.imdb.com/title/tt21627952/?ref_=fn_tt_tt_1
Drama,Dev Bhoomi,tt5219770,https://www.imdb.com/title/tt5219770/?ref_=fn_tt_tt_1
"Action, Drama",Bull,tt15731658,https://www.imdb.com/title/tt15731658/?ref_=fn_tt_tt_1
"Action, Drama",Satellite Shankar,tt9179426,https://www.imdb.com/title/tt9179426/?ref_=fn_tt_tt_1
"Comedy, Romance",Baton Baton Mein,tt0157339,https://www.imdb.com/title/tt0157339/?ref_=fn_tt_tt_1
"Crime, Drama, Thriller",Soorya,tt15944190,https://www.imdb.com/title/tt15944190/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Kidnap,tt1034449,https://www.imdb.com/title/tt1034449/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Talaash: The Hunt Begins...,tt0338477,https://www.imdb.com/title/tt0338477/?ref_=fn_tt_tt_1
"Action, Drama, War",Chittagong,tt1785333,https://www.imdb.com/title/tt1785333/?ref_=fn_tt_tt_1
Drama,Batti Gul Meter Chalu,tt7720922,https://www.imdb.com/title/tt7720922/?ref_=fn_tt_tt_1
"Action, Fantasy",Genie,tt27447678,https://www.imdb.com/title/tt27447678/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Boss,tt2571140,https://www.imdb.com/title/tt2571140/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Power,tt3949638,https://www.imdb.com/title/tt3949638/?ref_=fn_tt_tt_1
"Drama, Thriller",Tsunami,tt11804356,https://www.imdb.com/title/tt11804356/?ref_=fn_tt_tt_1
"Drama, Family",Viruddh... Family Comes First,tt0420304,https://www.imdb.com/title/tt0420304/?ref_=fn_tt_tt_1
"Action, Adventure, Drama",Tango Charlie,tt0444913,https://www.imdb.com/title/tt0444913/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Bank Chor,tt3611266,https://www.imdb.com/title/tt3611266/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Nautanki Saala!,tt2341766,https://www.imdb.com/title/tt2341766/?ref_=fn_tt_tt_1
Comedy,Luv Shuv Tey Chicken Khurana,tt2186933,https://www.imdb.com/title/tt2186933/?ref_=fn_tt_tt_1
Drama,Koshish,tt0215911,https://www.imdb.com/title/tt0215911/?ref_=fn_tt_tt_1
"Action, Adventure, Fantasy",Sakthi,tt1736647,https://www.imdb.com/title/tt1736647/?ref_=fn_tt_tt_1
"Action, Adventure, Comedy",Jajantaram Mamantaram,tt0368811,https://www.imdb.com/title/tt0368811/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",Inkaar,tt2094854,https://www.imdb.com/title/tt2094854/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Zamaana Deewana,tt0115042,https://www.imdb.com/title/tt0115042/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",American Desi,tt0203289,https://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Jai Mummy Di,tt9817760,https://www.imdb.com/title/tt9817760/?ref_=fn_tt_tt_1
"Horror, Mystery, Thriller",Rosie: The Saffron Chapter,tt12631534,https://www.imdb.com/title/tt12631534/?ref_=fn_tt_tt_1
"Comedy, Horror",Stree 2,tt27510174,https://www.imdb.com/title/tt27510174/?ref_=fn_tt_tt_1
"Action, Drama",Sooryavansham,tt0214178,https://www.imdb.com/title/tt0214178/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",One Day: Justice Delivered,tt8130558,https://www.imdb.com/title/tt8130558/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",Na Tum Jaano Na Hum,tt0248216,https://www.imdb.com/title/tt0248216/?ref_=fn_tt_tt_1
"Comedy, Drama",Mohalla Assi,tt4949324,https://www.imdb.com/title/tt4949324/?ref_=fn_tt_tt_1
"Drama, Mystery, Romance",X: Past Is Present,tt5207116,https://www.imdb.com/title/tt5207116/?ref_=fn_tt_tt_1
Drama,Despatch,tt15260176,https://www.imdb.com/title/tt15260176/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",Kuselan,tt1273218,https://www.imdb.com/title/tt1273218/?ref_=fn_tt_tt_1
Action,Lagaam,tt0431873,https://www.imdb.com/title/tt0431873/?ref_=fn_tt_tt_1
"Drama, Romance",Tere Mere Sapne,tt0067840,https://www.imdb.com/title/tt0067840/?ref_=fn_tt_tt_1
"Drama, Musical, Romance",Parineeta,tt0437407,https://www.imdb.com/title/tt0437407/?ref_=fn_tt_tt_1
"Action, Adventure, Fantasy",The Immortal Ashwatthama,tt11069946,https://www.imdb.com/title/tt11069946/?ref_=fn_tt_tt_1
"Action, Drama",Jai Ho,tt1188982,https://www.imdb.com/title/tt1188982/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Tanu Weds Manu Returns,tt2140465,https://www.imdb.com/title/tt2140465/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Tanu Weds Manu,tt1694542,https://www.imdb.com/title/tt1694542/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",Karma Strikes,tt14083776,https://www.imdb.com/title/tt14083776/?ref_=fn_tt_tt_1
"Action, Drama, War",Kshatriya,tt0104645,https://www.imdb.com/title/tt0104645/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Dayavan,tt0094958,https://www.imdb.com/title/tt0094958/?ref_=fn_tt_tt_1
"Drama, Horror, Thriller",Tamso,tt29169633,https://www.imdb.com/title/tt29169633/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Haqeeqat,tt0286672,https://www.imdb.com/title/tt0286672/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Hum Kisise Kum Naheen,tt0076167,https://www.imdb.com/title/tt0076167/?ref_=fn_tt_tt_1
Drama,Apne 2,tt13556522,https://www.imdb.com/title/tt13556522/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Nehlle Pe Dehlla,tt0476819,https://www.imdb.com/title/tt0476819/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Yeshwant,tt0250122,https://www.imdb.com/title/tt0250122/?ref_=fn_tt_tt_1
War,The Hidden Strike,tt12845296,https://www.imdb.com/title/tt12845296/?ref_=fn_tt_tt_1
"Comedy, Drama",Woh Ladki Hai Kahaan,tt14103312,https://www.imdb.com/title/tt14103312/?ref_=fn_tt_tt_1
Drama,Amar Prem,tt13751982,https://www.imdb.com/title/tt13751982/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Thadaiyara Thaakka,tt2199330,https://www.imdb.com/title/tt2199330/?ref_=fn_tt_tt_1
"Animation, Action, Adventure",Return of Hanuman,tt1169841,https://www.imdb.com/title/tt1169841/?ref_=fn_tt_tt_1
"Biography, Drama, Romance",Rang Rasiya,tt1239276,https://www.imdb.com/title/tt1239276/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Malamaal Weekly,tt0476805,https://www.imdb.com/title/tt0476805/?ref_=fn_tt_tt_1
"Drama, Thriller",Ticket ek Sangharsh,tt19284176,https://www.imdb.com/title/tt19284176/?ref_=fn_tt_tt_1
Drama,Angithee 2,tt27216785,https://www.imdb.com/title/tt27216785/?ref_=fn_tt_tt_1
Romance,Jaane Do,tt28396066,https://www.imdb.com/title/tt28396066/?ref_=fn_tt_tt_1
"Action, Crime, Thriller",Irumbu Thirai,tt7179784,https://www.imdb.com/title/tt7179784/?ref_=fn_tt_tt_1
"Action, Fantasy, Horror",Haunted - 3D,tt1887763,https://www.imdb.com/title/tt1887763/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",Thoda Pyaar Thoda Magic,tt1191138,https://www.imdb.com/title/tt1191138/?ref_=fn_tt_tt_1
"Action, Drama, Thriller",Shakthi: The Power,tt0331639,https://www.imdb.com/title/tt0331639/?ref_=fn_tt_tt_1
"Comedy, Romance",Chhoti Si Baat,tt0072777,https://www.imdb.com/title/tt0072777/?ref_=fn_tt_tt_1
"Adventure, Comedy, Drama",Finding Fanny,tt3142688,https://www.imdb.com/title/tt3142688/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Parampara,tt0107777,https://www.imdb.com/title/tt0107777/?ref_=fn_tt_tt_1
"Comedy, Drama, Romance",Teri Meri Kahaani,tt2354407,https://www.imdb.com/title/tt2354407/?ref_=fn_tt_tt_1
"Comedy, Drama, Fantasy",Bhoothnath Returns,tt3531852,https://www.imdb.com/title/tt3531852/?ref_=fn_tt_tt_1
"Action, Comedy",Arjun Patiala,tt7881524,https://www.imdb.com/title/tt7881524/?ref_=fn_tt_tt_1
Family,Udd Jaa Nanhe Dil,tt22769958,https://www.imdb.com/title/tt22769958/?ref_=fn_tt_tt_1
Action,Balakot: the true story,tt10852008,https://www.imdb.com/title/tt10852008/?ref_=fn_tt_tt_1
"Action, Drama, Musical",Roop Ki Rani Choron Ka Raja,tt0107986,https://www.imdb.com/title/tt0107986/?ref_=fn_tt_tt_1
"Comedy, Musical, Mystery",Teesri Manzil,tt0061073,https://www.imdb.com/title/tt0061073/?ref_=fn_tt_tt_1
Drama,Satyakam,tt0244776,https://www.imdb.com/title/tt0244776/?ref_=fn_tt_tt_1
"Action, Drama, Romance",Agni Pankh,tt0363413,https://www.imdb.com/title/tt0363413/?ref_=fn_tt_tt_1
"Comedy, Drama, Family",Rajma Chawal,tt6747420,https://www.imdb.com/title/tt6747420/?ref_=fn_tt_tt_1
"Action, Drama",Bhai,tt0135161,https://www.imdb.com/title/tt0135161/?ref_=fn_tt_tt_1
"Drama, Romance",Guddu,tt0172519,https://www.imdb.com/title/tt0172519/?ref_=fn_tt_tt_1
"Action, Comedy, Drama",Himmatwala,tt0187150,https://www.imdb.com/title/tt0187150/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Big Brother,tt0476762,https://www.imdb.com/title/tt0476762/?ref_=fn_tt_tt_1
"Musical, Fantasy",Amrapali,tt0060104,https://www.imdb.com/title/tt0060104/?ref_=fn_tt_tt_1
"Action, Drama",Hukumat,tt0359440,https://www.imdb.com/title/tt0359440/?ref_=fn_tt_tt_1
Drama,Chhoti Chhoti Baatein,tt0252318,https://www.imdb.com/title/tt0252318/?ref_=fn_tt_tt_1
"Crime, Mystery",Minus 31: The Nagpur Files,tt27411485,https://www.imdb.com/title/tt27411485/?ref_=fn_tt_tt_1
"Comedy, Drama, Musical",No Entry,tt0451833,https://www.imdb.com/title/tt0451833/?ref_=fn_tt_tt_1
"Drama, Romance, Thriller",Jism,tt0348843,https://www.imdb.com/title/tt0348843/?ref_=fn_tt_tt_1
"Action, Crime, Drama",Billoo Baadshah,tt0242314,https://www.imdb.com/title/tt0242314/?ref_=fn_tt_tt_1
"Action, Drama, Musical",Auzaar,tt0118660,https://www.imdb.com/title/tt0118660/?ref_=fn_tt_tt_1
"Action, Comedy, Romance",Nenu Local,tt6494052,https://www.imdb.com/title/tt6494052/?ref_=fn_tt_tt_1
"Action, Comedy, Crime",Amar Akbar Anthony,tt8107464,https://www.imdb.com/title/tt8107464/?ref_=fn_tt_tt_1
"Horror, Drama, Mystery",Hum Kaun Hai?,tt0405024,https://www.imdb.com/title/tt0405024/?ref_=fn_tt_tt_1
Sci-Fi,ANOLB,tt28229250,https://www.imdb.com/title/tt28229250/?ref_=fn_tt_tt_1
"Comedy, Drama",Biwi Ho To Aisi,tt0168516,https://www.imdb.com/title/tt0168516/?ref_=fn_tt_tt_1
Comedy,Tere Bin Laden: Dead or Alive,tt5313980,https://www.imdb.com/title/tt5313980/?ref_=fn_tt_tt_1
"Drama, Adventure, Action",Sampoorna Ramayana,tt0242840,https://www.imdb.com/title/tt0242840/?ref_=fn_tt_tt_1
"Comedy, Romance",Deewana Mastana,tt0118957,https://www.imdb.com/title/tt0118957/?ref_=fn_tt_tt_1
Thriller,Shadyantra,tt24216816,https://www.imdb.com/title/tt24216816/?ref_=fn_tt_tt_1
